freq,psd_x,psd_y,psd_z,psd_xyz
185.6,3.689e+03,5.242e+03,3.001e+04,3.894e+04
187.0,3.438e+03,4.913e+03,2.886e+04,3.722e+04
188.3,3.942e+03,5.248e+03,3.282e+04,4.201e+04
189.7,4.313e+03,5.555e+03,3.308e+04,4.295e+04
191.1,3.277e+03,4.199e+03,2.767e+04,3.515e+04
192.5,3.174e+03,4.029e+03,2.590e+04,3.310e+04
193.8,4.447e+03,5.635e+03,3.273e+04,4.281e+04
195.2,4.915e+03,5.773e+03,3.363e+04,4.431e+04
196.6,4.185e+03,4.588e+03,2.829e+04,3.706e+04
198.0,4.012e+03,4.404e+03,2.602e+04,3.444e+04
199.3,3.917e+03,4.278e+03,2.527e+04,3.347e+04
