freq,psd_x,psd_y,psd_z,psd_xyz
130.2,1.565e+03,4.420e+02,1.089e+03,3.096e+03
131.8,2.036e+03,4.727e+02,1.148e+03,3.657e+03
133.4,2.783e+03,4.847e+02,1.291e+03,4.559e+03
135.0,4.287e+03,4.850e+02,1.586e+03,6.357e+03
136.6,6.169e+03,5.245e+02,1.899e+03,8.593e+03
138.1,9.681e+03,5.794e+02,2.252e+03,1.251e+04
139.7,1.655e+04,7.290e+02,2.791e+03,2.007e+04
141.3,2.736e+04,1.035e+03,3.399e+03,3.179e+04
142.9,4.339e+04,1.432e+03,3.993e+03,4.881e+04
144.5,6.874e+04,2.068e+03,4.755e+03,7.557e+04
146.1,9.864e+04,2.877e+03,5.505e+03,1.070e+05
147.7,1.326e+05,3.905e+03,6.340e+03,1.429e+05
149.3,1.746e+05,5.347e+03,7.581e+03,1.875e+05
150.8,2.081e+05,6.931e+03,8.397e+03,2.234e+05
152.4,2.346e+05,8.578e+03,8.808e+03,2.520e+05
154.0,2.490e+05,8.872e+03,8.984e+03,2.668e+05
155.6,2.338e+05,7.542e+03,8.667e+03,2.500e+05
157.2,2.144e+05,7.840e+03,8.090e+03,2.304e+05
158.8,2.149e+05,8.721e+03,8.119e+03,2.317e+05
160.4,2.013e+05,8.919e+03,7.778e+03,2.180e+05
162.0,1.871e+05,9.680e+03,7.520e+03,2.043e+05
163.5,1.810e+05,1.067e+04,7.405e+03,1.991e+05
165.1,1.736e+05,1.097e+04,7.123e+03,1.917e+05
166.7,1.815e+05,1.306e+04,7.699e+03,2.022e+05
168.3,1.795e+05,1.313e+04,7.511e+03,2.001e+05
169.9,1.718e+05,1.012e+04,6.798e+03,1.888e+05
171.5,1.690e+05,9.446e+03,6.779e+03,1.853e+05
173.1,1.788e+05,1.039e+04,7.721e+03,1.969e+05
174.7,1.925e+05,1.053e+04,8.793e+03,2.118e+05
176.3,1.880e+05,1.024e+04,9.091e+03,2.073e+05
177.8,1.719e+05,1.035e+04,9.368e+03,1.916e+05
179.4,1.254e+05,9.319e+03,7.477e+03,1.422e+05
181.0,7.336e+04,7.614e+03,4.680e+03,8.565e+04
182.6,4.311e+04,6.452e+03,3.259e+03,5.282e+04
184.2,2.362e+04,6.163e+03,2.508e+03,3.229e+04
185.8,1.194e+04,6.121e+03,1.836e+03,1.989e+04
187.4,6.179e+03,5.577e+03,1.363e+03,1.312e+04
189.0,3.582e+03,4.460e+03,1.260e+03,9.301e+03
190.5,3.128e+03,3.351e+03,1.217e+03,7.696e+03
192.1,3.477e+03,2.431e+03,1.145e+03,7.053e+03
193.7,4.153e+03,1.709e+03,1.051e+03,6.912e+03
195.3,5.327e+03,1.326e+03,8.327e+02,7.485e+03
196.9,6.670e+03,1.309e+03,6.702e+02,8.649e+03
198.5,8.245e+03,1.369e+03,5.331e+02,1.015e+04
