freq,psd_x,psd_y,psd_z,psd_xyz
152.5,4.540e+03,3.903e+03,4.161e+03,1.260e+04
153.9,4.571e+03,3.559e+03,4.388e+03,1.252e+04
155.2,3.943e+03,3.155e+03,3.564e+03,1.066e+04
156.6,4.183e+03,3.282e+03,3.068e+03,1.053e+04
158.0,5.243e+03,3.150e+03,3.324e+03,1.172e+04
159.3,5.547e+03,2.763e+03,3.396e+03,1.171e+04
160.7,5.515e+03,3.044e+03,3.122e+03,1.168e+04
162.1,6.606e+03,3.134e+03,2.925e+03,1.266e+04
163.5,7.035e+03,3.191e+03,2.839e+03,1.306e+04
164.8,6.485e+03,3.014e+03,2.503e+03,1.200e+04
166.2,6.769e+03,3.070e+03,2.504e+03,1.234e+04
167.6,9.185e+03,3.613e+03,2.901e+03,1.570e+04
169.0,9.387e+03,3.208e+03,2.720e+03,1.531e+04
170.3,8.221e+03,3.267e+03,2.346e+03,1.383e+04
171.7,7.482e+03,3.770e+03,2.444e+03,1.370e+04
173.1,8.898e+03,3.844e+03,2.810e+03,1.555e+04
174.5,1.016e+04,3.742e+03,2.527e+03,1.643e+04
175.8,8.823e+03,3.625e+03,2.444e+03,1.489e+04
177.2,9.737e+03,3.143e+03,2.699e+03,1.558e+04
178.6,8.714e+03,3.346e+03,2.466e+03,1.453e+04
180.0,9.174e+03,3.622e+03,2.506e+03,1.530e+04
181.3,8.409e+03,3.202e+03,2.372e+03,1.398e+04
182.7,8.703e+03,3.372e+03,2.331e+03,1.441e+04
184.1,9.578e+03,3.985e+03,2.556e+03,1.612e+04
185.4,9.053e+03,3.977e+03,2.812e+03,1.584e+04
186.8,8.412e+03,3.956e+03,2.710e+03,1.508e+04
188.2,7.781e+03,3.986e+03,2.555e+03,1.432e+04
189.6,7.775e+03,3.799e+03,2.275e+03,1.385e+04
190.9,6.535e+03,3.345e+03,1.949e+03,1.183e+04
192.3,7.137e+03,3.552e+03,2.147e+03,1.284e+04
193.7,8.246e+03,4.643e+03,2.308e+03,1.520e+04
195.1,8.839e+03,5.274e+03,2.386e+03,1.650e+04
196.4,8.654e+03,5.213e+03,2.264e+03,1.613e+04
197.8,6.583e+03,4.571e+03,1.807e+03,1.296e+04
199.2,8.307e+03,6.204e+03,1.817e+03,1.633e+04
