freq,psd_x,psd_y,psd_z,psd_xyz
145.6,1.461e+04,1.820e+03,2.538e+03,1.897e+04
147.0,1.452e+04,1.759e+03,2.624e+03,1.890e+04
148.4,1.307e+04,1.933e+03,2.668e+03,1.768e+04
149.8,1.356e+04,2.135e+03,2.799e+03,1.849e+04
151.1,1.461e+04,1.910e+03,2.718e+03,1.924e+04
152.5,1.728e+04,1.917e+03,2.917e+03,2.212e+04
153.9,1.817e+04,1.726e+03,3.040e+03,2.294e+04
155.3,1.690e+04,1.972e+03,2.785e+03,2.166e+04
156.6,1.879e+04,2.299e+03,3.473e+03,2.456e+04
158.0,1.789e+04,2.079e+03,3.418e+03,2.338e+04
159.4,1.941e+04,2.071e+03,3.579e+03,2.506e+04
160.8,1.986e+04,1.956e+03,3.487e+03,2.530e+04
162.1,1.770e+04,1.690e+03,3.122e+03,2.251e+04
163.5,2.124e+04,2.013e+03,3.266e+03,2.652e+04
164.9,2.382e+04,2.630e+03,3.414e+03,2.987e+04
166.3,2.420e+04,2.558e+03,3.629e+03,3.038e+04
167.6,2.091e+04,2.375e+03,3.344e+03,2.663e+04
169.0,2.371e+04,2.815e+03,3.411e+03,2.994e+04
170.4,2.348e+04,2.587e+03,3.293e+03,2.936e+04
171.8,2.410e+04,2.351e+03,2.994e+03,2.944e+04
173.1,2.571e+04,2.760e+03,3.390e+03,3.186e+04
174.5,2.831e+04,2.866e+03,3.755e+03,3.493e+04
175.9,3.094e+04,2.886e+03,3.583e+03,3.741e+04
177.3,2.851e+04,3.270e+03,3.940e+03,3.572e+04
178.6,2.734e+04,3.035e+03,3.852e+03,3.423e+04
180.0,2.814e+04,3.009e+03,3.644e+03,3.479e+04
181.4,2.137e+04,2.844e+03,3.512e+03,2.773e+04
182.7,2.098e+04,3.101e+03,3.759e+03,2.784e+04
184.1,2.270e+04,3.079e+03,3.632e+03,2.941e+04
185.5,1.898e+04,2.673e+03,3.073e+03,2.473e+04
186.9,1.856e+04,2.711e+03,3.154e+03,2.443e+04
188.2,1.881e+04,2.592e+03,3.280e+03,2.469e+04
189.6,2.201e+04,2.963e+03,3.736e+03,2.871e+04
191.0,2.418e+04,3.168e+03,3.979e+03,3.132e+04
192.4,2.197e+04,3.098e+03,3.821e+03,2.889e+04
193.7,2.071e+04,3.381e+03,4.003e+03,2.809e+04
195.1,2.199e+04,3.899e+03,4.409e+03,3.030e+04
196.5,1.884e+04,2.996e+03,3.581e+03,2.542e+04
197.9,1.822e+04,2.633e+03,3.197e+03,2.405e+04
199.2,2.617e+04,4.157e+03,4.766e+03,3.509e+04
